"trap.station","type.of.hits","hit_type_plant","Species","Sp_Pin_Hits","Treatment","Block","Date"
"6F","All","Lvs","lintonia.nutans",1,"O","C","20070216"
"6F","All","Lvs","pennisetum.mez.",NA,"O","C","20070216"
"6F","All","Lvs","pennisetum.stram.",25,"O","C","20070216"
"6F","All","Lvs","themeda.triandra",NA,"O","C","20070216"
"6F","All","Lvs","bare",NA,"O","C","20070216"
"6F","All","Lvs","x_2",NA,"O","C","20070216"
"6F","All","Lvs","aristida.kenyensis",NA,"O","C","20070216"
"6F","All","Lvs","bothriochloa",NA,"O","C","20070216"
"6F","All","Lvs","bracharia.3",NA,"O","C","20070216"
"6F","All","Lvs","bracharia.eruciformis",NA,"O","C","20070216"
"6F","All","Lvs","cynodon.dactylon",NA,"O","C","20070216"
"6F","All","Lvs","cynodon.plecto.",NA,"O","C","20070216"
"6F","All","Lvs","cyperus..mariscus.",NA,"O","C","20070216"
"6F","All","Lvs","digitaria.2",NA,"O","C","20070216"
"6F","All","Lvs","digitaria.milanjiana",NA,"O","C","20070216"
"6F","All","Lvs","dinebra.retroflexa",NA,"O","C","20070216"
"6F","All","Lvs","eragrostis",NA,"O","C","20070216"
"6F","All","Lvs","setaria.acro...small.",NA,"O","C","20070216"
"6F","All","Lvs","setaria.sphaec...big.",NA,"O","C","20070216"
"6F","All","Lvs","microchloa.kunthii",NA,"O","C","20070216"
"6F","All","Lvs","sporobolus",NA,"O","C","20070216"
"6F","All","Lvs","tragus.berteronianus",NA,"O","C","20070216"
"6F","All","Lvs","x_3",NA,"O","C","20070216"
"6F","All","Lvs","acalypha.crenata",NA,"O","C","20070216"
"6F","All","Lvs","aerva.lanata",NA,"O","C","20070216"
"6F","All","Lvs","amaranthus.hibridus",NA,"O","C","20070216"
"6F","All","Lvs","aspilia.pluriseta",NA,"O","C","20070216"
"6F","All","Lvs","caralluma",NA,"O","C","20070216"
"6F","All","Lvs","chenopodium.schrad.",NA,"O","C","20070216"
"6F","All","Lvs","corchorus",NA,"O","C","20070216"
"6F","All","Lvs","commelina",NA,"O","C","20070216"
"6F","All","Lvs","commicarpus.pedunc.",NA,"O","C","20070216"
"6F","All","Lvs","conyza",NA,"O","C","20070216"
"6F","All","Lvs","cyathula",NA,"O","C","20070216"
"6F","All","Lvs","dyscoriste.radicans",NA,"O","C","20070216"
"6F","All","Lvs","euphorbia.inaequ.",NA,"O","C","20070216"
"6F","All","Lvs","evolvulus.alsinoides",NA,"O","C","20070216"
"6F","All","Lvs","gutenbergia",NA,"O","C","20070216"
"6F","All","Lvs","hibiscus.flavifolius",NA,"O","C","20070216"
"6F","All","Lvs","hibiscus.trionum",NA,"O","C","20070216"
"6F","All","Lvs","indigofera.brevicalyx",NA,"O","C","20070216"
"6F","All","Lvs","indigofera.schimperi",NA,"O","C","20070216"
"6F","All","Lvs","ipomea.sinensis",NA,"O","C","20070216"
"6F","All","Lvs","k",NA,"O","C","20070216"
"6F","All","Lvs","kyllinger",NA,"O","C","20070216"
"6F","All","Lvs","leucus",NA,"O","C","20070216"
"6F","All","Lvs","lily",NA,"O","C","20070216"
"6F","All","Lvs","melhania.",NA,"O","C","20070216"
"6F","All","Lvs","misopates.orontium",NA,"O","C","20070216"
"6F","All","Lvs","monechima.debile",NA,"O","C","20070216"
"6F","All","Lvs","monsonia.augustifolia",NA,"O","C","20070216"
"6F","All","Lvs","mullugo.nudicaulis",NA,"O","C","20070216"
"6F","All","Lvs","osteospermum",NA,"O","C","20070216"
"6F","All","Lvs","oxygonum.sinuatum",NA,"O","C","20070216"
"6F","All","Lvs","pavonia.patens",NA,"O","C","20070216"
"6F","All","Lvs","pelargonium",NA,"O","C","20070216"
"6F","All","Lvs","phyllanthus.mader.",NA,"O","C","20070216"
"6F","All","Lvs","plectranthus",NA,"O","C","20070216"
"6F","All","Lvs","pollichia.campestris",NA,"O","C","20070216"
"6F","All","Lvs","polygala..l.",NA,"O","C","20070216"
"6F","All","Lvs","polygala.sphenoptera",NA,"O","C","20070216"
"6F","All","Lvs","portulaca.oleracea",NA,"O","C","20070216"
"6F","All","Lvs","portulaca.quadrifida",NA,"O","C","20070216"
"6F","All","Lvs","pseudognaphalium",NA,"O","C","20070216"
"6F","All","Lvs","psilotrichum.schimperi",NA,"O","C","20070216"
"6F","All","Lvs","rhinacanthus.ndor.",NA,"O","C","20070216"
"6F","All","Lvs","rhynchosia",NA,"O","C","20070216"
"6F","All","Lvs","schkuhria.pinnata",NA,"O","C","20070216"
"6F","All","Lvs","sida",NA,"O","C","20070216"
"6F","All","Lvs","solanum.inc...big.",NA,"O","C","20070216"
"6F","All","Lvs","solanum.ind...small.",NA,"O","C","20070216"
"6F","All","Lvs","v",NA,"O","C","20070216"
"6F","All","Lvs","w",NA,"O","C","20070216"
"6F","All","Lvs","x_4",NA,"O","C","20070216"
"6F","All","Lvs","x_5",NA,"O","C","20070216"
"6F","All","Stm","bracharia.lacnantha",NA,"O","C","20070216"
"6F","All","Stm","lintonia.nutans",1,"O","C","20070216"
"6F","All","Stm","pennisetum.mez.",NA,"O","C","20070216"
"6F","All","Stm","pennisetum.stram.",19,"O","C","20070216"
"6F","All","Stm","themeda.triandra",NA,"O","C","20070216"
"6F","All","Stm","bare",NA,"O","C","20070216"
"6F","All","Stm","x_2",NA,"O","C","20070216"
"6F","All","Stm","aristida.kenyensis",NA,"O","C","20070216"
"6F","All","Stm","bothriochloa",NA,"O","C","20070216"
"6F","All","Stm","bracharia.3",NA,"O","C","20070216"
"6F","All","Stm","bracharia.eruciformis",NA,"O","C","20070216"
"6F","All","Stm","cynodon.dactylon",NA,"O","C","20070216"
"6F","All","Stm","cynodon.plecto.",NA,"O","C","20070216"
"6F","All","Stm","cyperus..mariscus.",NA,"O","C","20070216"
"6F","All","Stm","digitaria.2",NA,"O","C","20070216"
"6F","All","Stm","digitaria.milanjiana",NA,"O","C","20070216"
"6F","All","Stm","dinebra.retroflexa",NA,"O","C","20070216"
"6F","All","Stm","eragrostis",NA,"O","C","20070216"
"6F","All","Stm","setaria.acro...small.",NA,"O","C","20070216"
"6F","All","Stm","setaria.sphaec...big.",NA,"O","C","20070216"
"6F","All","Stm","microchloa.kunthii",NA,"O","C","20070216"
"6F","All","Stm","sporobolus",NA,"O","C","20070216"
"6F","All","Stm","tragus.berteronianus",NA,"O","C","20070216"
"6F","All","Stm","x_3",NA,"O","C","20070216"
"6F","All","Stm","acalypha.crenata",NA,"O","C","20070216"
"6F","All","Stm","aerva.lanata",NA,"O","C","20070216"
"6F","All","Stm","amaranthus.hibridus",NA,"O","C","20070216"
"6F","All","Stm","aspilia.pluriseta",NA,"O","C","20070216"
"6F","All","Stm","caralluma",NA,"O","C","20070216"
"6F","All","Stm","chenopodium.schrad.",NA,"O","C","20070216"
"6F","All","Stm","corchorus",NA,"O","C","20070216"
"6F","All","Stm","commelina",NA,"O","C","20070216"
"6F","All","Stm","commicarpus.pedunc.",NA,"O","C","20070216"
"6F","All","Stm","conyza",NA,"O","C","20070216"
"6F","All","Stm","cyathula",NA,"O","C","20070216"
"6F","All","Stm","dyscoriste.radicans",NA,"O","C","20070216"
"6F","All","Stm","euphorbia.inaequ.",NA,"O","C","20070216"
"6F","All","Stm","evolvulus.alsinoides",NA,"O","C","20070216"
"6F","All","Stm","gutenbergia",NA,"O","C","20070216"
"6F","All","Stm","hibiscus.flavifolius",NA,"O","C","20070216"
"6F","All","Stm","hibiscus.trionum",NA,"O","C","20070216"
"6F","All","Stm","indigofera.brevicalyx",NA,"O","C","20070216"
"6F","All","Stm","indigofera.schimperi",NA,"O","C","20070216"
"6F","All","Stm","ipomea.sinensis",NA,"O","C","20070216"
"6F","All","Stm","k",NA,"O","C","20070216"
"6F","All","Stm","kyllinger",NA,"O","C","20070216"
"6F","All","Stm","leucus",NA,"O","C","20070216"
"6F","All","Stm","lily",NA,"O","C","20070216"
"6F","All","Stm","melhania.",NA,"O","C","20070216"
"6F","All","Stm","misopates.orontium",NA,"O","C","20070216"
"6F","All","Stm","monechima.debile",NA,"O","C","20070216"
"6F","All","Stm","monsonia.augustifolia",NA,"O","C","20070216"
"6F","All","Stm","mullugo.nudicaulis",NA,"O","C","20070216"
"6F","All","Stm","osteospermum",NA,"O","C","20070216"
"6F","All","Stm","oxygonum.sinuatum",NA,"O","C","20070216"
"6F","All","Stm","pavonia.patens",NA,"O","C","20070216"
"6F","All","Stm","pelargonium",NA,"O","C","20070216"
"6F","All","Stm","phyllanthus.mader.",NA,"O","C","20070216"
"6F","All","Stm","plectranthus",NA,"O","C","20070216"
"6F","All","Stm","pollichia.campestris",NA,"O","C","20070216"
"6F","All","Stm","polygala..l.",NA,"O","C","20070216"
"6F","All","Stm","polygala.sphenoptera",NA,"O","C","20070216"
"6F","All","Stm","portulaca.oleracea",NA,"O","C","20070216"
"6F","All","Stm","portulaca.quadrifida",NA,"O","C","20070216"
"6F","All","Stm","pseudognaphalium",NA,"O","C","20070216"
"6F","All","Stm","psilotrichum.schimperi",NA,"O","C","20070216"
"6F","All","Stm","rhinacanthus.ndor.",NA,"O","C","20070216"
"6F","All","Stm","rhynchosia",NA,"O","C","20070216"
"6F","All","Stm","schkuhria.pinnata",NA,"O","C","20070216"
"6F","All","Stm","sida",NA,"O","C","20070216"
"6F","All","Stm","solanum.inc...big.",NA,"O","C","20070216"
"6F","All","Stm","solanum.ind...small.",NA,"O","C","20070216"
"6F","All","Stm","v",NA,"O","C","20070216"
"6F","All","Stm","w",NA,"O","C","20070216"
"6F","All","Stm","x_4",NA,"O","C","20070216"
"6F","All","Stm","x_5",NA,"O","C","20070216"
"6D","1st","","bracharia.lacnantha",7,"O","C","20070216"
"6D","1st","","lintonia.nutans",NA,"O","C","20070216"
"6D","1st","","pennisetum.mez.",1,"O","C","20070216"
"6D","1st","","pennisetum.stram.",3,"O","C","20070216"
"6D","1st","","themeda.triandra",6,"O","C","20070216"
"6D","1st","","bare",NA,"O","C","20070216"
"6D","1st","","x_2",NA,"O","C","20070216"
"6D","1st","","aristida.kenyensis",NA,"O","C","20070216"
"6D","1st","","bothriochloa",NA,"O","C","20070216"
"6D","1st","","bracharia.3",NA,"O","C","20070216"
"6D","1st","","bracharia.eruciformis",2,"O","C","20070216"
"6D","1st","","cynodon.dactylon",NA,"O","C","20070216"
"6D","1st","","cynodon.plecto.",NA,"O","C","20070216"
"6D","1st","","cyperus..mariscus.",NA,"O","C","20070216"
"6D","1st","","digitaria.2",NA,"O","C","20070216"
"6D","1st","","digitaria.milanjiana",NA,"O","C","20070216"
"6D","1st","","dinebra.retroflexa",NA,"O","C","20070216"
"6D","1st","","eragrostis",NA,"O","C","20070216"
"6D","1st","","setaria.acro...small.",NA,"O","C","20070216"
"6D","1st","","setaria.sphaec...big.",NA,"O","C","20070216"
"6D","1st","","microchloa.kunthii",NA,"O","C","20070216"
"6D","1st","","sporobolus",NA,"O","C","20070216"
"6D","1st","","tragus.berteronianus",NA,"O","C","20070216"
"6D","1st","","x_3",NA,"O","C","20070216"
"6D","1st","","acalypha.crenata",NA,"O","C","20070216"
"6D","1st","","aerva.lanata",NA,"O","C","20070216"
"6D","1st","","amaranthus.hibridus",NA,"O","C","20070216"
"6D","1st","","aspilia.pluriseta",1,"O","C","20070216"
"6D","1st","","caralluma",NA,"O","C","20070216"
"6D","1st","","chenopodium.schrad.",NA,"O","C","20070216"
"6D","1st","","corchorus",NA,"O","C","20070216"
"6D","1st","","commelina",NA,"O","C","20070216"
"6D","1st","","commicarpus.pedunc.",NA,"O","C","20070216"
"6D","1st","","conyza",NA,"O","C","20070216"
"6D","1st","","cyathula",NA,"O","C","20070216"
"6D","1st","","dyscoriste.radicans",NA,"O","C","20070216"
"6D","1st","","euphorbia.inaequ.",NA,"O","C","20070216"
"6D","1st","","evolvulus.alsinoides",NA,"O","C","20070216"
"6D","1st","","gutenbergia",NA,"O","C","20070216"
"6D","1st","","hibiscus.flavifolius",NA,"O","C","20070216"
"6D","1st","","hibiscus.trionum",NA,"O","C","20070216"
"6D","1st","","indigofera.brevicalyx",NA,"O","C","20070216"
"6D","1st","","indigofera.schimperi",NA,"O","C","20070216"
"6D","1st","","ipomea.sinensis",NA,"O","C","20070216"
"6D","1st","","k",NA,"O","C","20070216"
"6D","1st","","kyllinger",NA,"O","C","20070216"
"6D","1st","","leucus",NA,"O","C","20070216"
"6D","1st","","lily",NA,"O","C","20070216"
"6D","1st","","melhania.",NA,"O","C","20070216"
"6D","1st","","misopates.orontium",NA,"O","C","20070216"
"6D","1st","","monechima.debile",NA,"O","C","20070216"
"6D","1st","","monsonia.augustifolia",NA,"O","C","20070216"
"6D","1st","","mullugo.nudicaulis",NA,"O","C","20070216"
"6D","1st","","osteospermum",NA,"O","C","20070216"
"6D","1st","","oxygonum.sinuatum",NA,"O","C","20070216"
"6D","1st","","pavonia.patens",NA,"O","C","20070216"
"6D","1st","","pelargonium",NA,"O","C","20070216"
"6D","1st","","phyllanthus.mader.",NA,"O","C","20070216"
"6D","1st","","plectranthus",NA,"O","C","20070216"
"6D","1st","","pollichia.campestris",NA,"O","C","20070216"
"6D","1st","","polygala..l.",NA,"O","C","20070216"
"6D","1st","","polygala.sphenoptera",NA,"O","C","20070216"
"6D","1st","","portulaca.oleracea",NA,"O","C","20070216"
"6D","1st","","portulaca.quadrifida",NA,"O","C","20070216"
"6D","1st","","pseudognaphalium",NA,"O","C","20070216"
"6D","1st","","psilotrichum.schimperi",NA,"O","C","20070216"
"6D","1st","","rhinacanthus.ndor.",NA,"O","C","20070216"
"6D","1st","","rhynchosia",NA,"O","C","20070216"
"6D","1st","","schkuhria.pinnata",NA,"O","C","20070216"
"6D","1st","","sida",NA,"O","C","20070216"
"6D","1st","","solanum.inc...big.",NA,"O","C","20070216"
"6D","1st","","solanum.ind...small.",NA,"O","C","20070216"
"6D","1st","","v",NA,"O","C","20070216"
"6D","1st","","w",NA,"O","C","20070216"
"6D","1st","","x_4",NA,"O","C","20070216"
"6D","1st","","x_5",NA,"O","C","20070216"
"6D","All","Lvs","bracharia.lacnantha",36,"O","C","20070216"
"6D","All","Lvs","lintonia.nutans",NA,"O","C","20070216"
"6D","All","Lvs","pennisetum.mez.",1,"O","C","20070216"
"6D","All","Lvs","pennisetum.stram.",8,"O","C","20070216"
"6D","All","Lvs","themeda.triandra",10,"O","C","20070216"
"6D","All","Lvs","bare",NA,"O","C","20070216"
"6D","All","Lvs","x_2",NA,"O","C","20070216"
"6D","All","Lvs","aristida.kenyensis",NA,"O","C","20070216"
"6D","All","Lvs","bothriochloa",NA,"O","C","20070216"
"6D","All","Lvs","bracharia.3",NA,"O","C","20070216"
"6D","All","Lvs","bracharia.eruciformis",1,"O","C","20070216"
"6D","All","Lvs","cynodon.dactylon",NA,"O","C","20070216"
"6D","All","Lvs","cynodon.plecto.",NA,"O","C","20070216"
"6D","All","Lvs","cyperus..mariscus.",NA,"O","C","20070216"
"6D","All","Lvs","digitaria.2",NA,"O","C","20070216"
"6D","All","Lvs","digitaria.milanjiana",NA,"O","C","20070216"
"6D","All","Lvs","dinebra.retroflexa",NA,"O","C","20070216"
"6D","All","Lvs","eragrostis",NA,"O","C","20070216"
"6D","All","Lvs","setaria.acro...small.",NA,"O","C","20070216"
"6D","All","Lvs","setaria.sphaec...big.",NA,"O","C","20070216"
"6D","All","Lvs","microchloa.kunthii",NA,"O","C","20070216"
"6D","All","Lvs","sporobolus",NA,"O","C","20070216"
"6D","All","Lvs","tragus.berteronianus",NA,"O","C","20070216"
"6D","All","Lvs","x_3",NA,"O","C","20070216"
"6D","All","Lvs","acalypha.crenata",NA,"O","C","20070216"
"6D","All","Lvs","aerva.lanata",NA,"O","C","20070216"
"6D","All","Lvs","amaranthus.hibridus",NA,"O","C","20070216"
"6D","All","Lvs","aspilia.pluriseta",1,"O","C","20070216"
"6D","All","Lvs","caralluma",NA,"O","C","20070216"
"6D","All","Lvs","chenopodium.schrad.",NA,"O","C","20070216"
"6D","All","Lvs","corchorus",NA,"O","C","20070216"
"6D","All","Lvs","commelina",NA,"O","C","20070216"
"6D","All","Lvs","commicarpus.pedunc.",NA,"O","C","20070216"
"6D","All","Lvs","conyza",NA,"O","C","20070216"
"6D","All","Lvs","cyathula",NA,"O","C","20070216"
"6D","All","Lvs","dyscoriste.radicans",NA,"O","C","20070216"
"6D","All","Lvs","euphorbia.inaequ.",NA,"O","C","20070216"
"6D","All","Lvs","evolvulus.alsinoides",NA,"O","C","20070216"
"6D","All","Lvs","gutenbergia",NA,"O","C","20070216"
"6D","All","Lvs","hibiscus.flavifolius",NA,"O","C","20070216"
"6D","All","Lvs","hibiscus.trionum",NA,"O","C","20070216"
"6D","All","Lvs","indigofera.brevicalyx",NA,"O","C","20070216"
"6D","All","Lvs","indigofera.schimperi",NA,"O","C","20070216"
"6D","All","Lvs","ipomea.sinensis",NA,"O","C","20070216"
"6D","All","Lvs","k",NA,"O","C","20070216"
"6D","All","Lvs","kyllinger",NA,"O","C","20070216"
"6D","All","Lvs","leucus",NA,"O","C","20070216"
"6D","All","Lvs","lily",NA,"O","C","20070216"
"6D","All","Lvs","melhania.",NA,"O","C","20070216"
"6D","All","Lvs","misopates.orontium",NA,"O","C","20070216"
"6D","All","Lvs","monechima.debile",NA,"O","C","20070216"
"6D","All","Lvs","monsonia.augustifolia",NA,"O","C","20070216"
"6D","All","Lvs","mullugo.nudicaulis",NA,"O","C","20070216"
"6D","All","Lvs","osteospermum",NA,"O","C","20070216"
"6D","All","Lvs","oxygonum.sinuatum",NA,"O","C","20070216"
"6D","All","Lvs","pavonia.patens",NA,"O","C","20070216"
"6D","All","Lvs","pelargonium",NA,"O","C","20070216"
"6D","All","Lvs","phyllanthus.mader.",NA,"O","C","20070216"
"6D","All","Lvs","plectranthus",NA,"O","C","20070216"
"6D","All","Lvs","pollichia.campestris",NA,"O","C","20070216"
"6D","All","Lvs","polygala..l.",NA,"O","C","20070216"
"6D","All","Lvs","polygala.sphenoptera",NA,"O","C","20070216"
"6D","All","Lvs","portulaca.oleracea",NA,"O","C","20070216"
"6D","All","Lvs","portulaca.quadrifida",NA,"O","C","20070216"
"6D","All","Lvs","pseudognaphalium",NA,"O","C","20070216"
"6D","All","Lvs","psilotrichum.schimperi",NA,"O","C","20070216"
"6D","All","Lvs","rhinacanthus.ndor.",NA,"O","C","20070216"
"6D","All","Lvs","rhynchosia",NA,"O","C","20070216"
"6D","All","Lvs","schkuhria.pinnata",NA,"O","C","20070216"
"6D","All","Lvs","sida",NA,"O","C","20070216"
"6D","All","Lvs","solanum.inc...big.",NA,"O","C","20070216"
"6D","All","Lvs","solanum.ind...small.",NA,"O","C","20070216"
"6D","All","Lvs","v",NA,"O","C","20070216"
"6D","All","Lvs","w",NA,"O","C","20070216"
"6D","All","Lvs","x_4",NA,"O","C","20070216"
"6D","All","Lvs","x_5",NA,"O","C","20070216"
"6D","All","Stm","bracharia.lacnantha",4,"O","C","20070216"
"6D","All","Stm","lintonia.nutans",NA,"O","C","20070216"
"6D","All","Stm","pennisetum.mez.",NA,"O","C","20070216"
"6D","All","Stm","pennisetum.stram.",4,"O","C","20070216"
"6D","All","Stm","themeda.triandra",13,"O","C","20070216"
"6D","All","Stm","bare",NA,"O","C","20070216"
"6D","All","Stm","x_2",NA,"O","C","20070216"
"6D","All","Stm","aristida.kenyensis",NA,"O","C","20070216"
"6D","All","Stm","bothriochloa",NA,"O","C","20070216"
"6D","All","Stm","bracharia.3",NA,"O","C","20070216"
"6D","All","Stm","bracharia.eruciformis",5,"O","C","20070216"
"6D","All","Stm","cynodon.dactylon",NA,"O","C","20070216"
"6D","All","Stm","cynodon.plecto.",NA,"O","C","20070216"
"6D","All","Stm","cyperus..mariscus.",NA,"O","C","20070216"
"6D","All","Stm","digitaria.2",NA,"O","C","20070216"
"6D","All","Stm","digitaria.milanjiana",NA,"O","C","20070216"
"6D","All","Stm","dinebra.retroflexa",NA,"O","C","20070216"
"6D","All","Stm","eragrostis",NA,"O","C","20070216"
"6D","All","Stm","setaria.acro...small.",NA,"O","C","20070216"
"6D","All","Stm","setaria.sphaec...big.",NA,"O","C","20070216"
"6D","All","Stm","microchloa.kunthii",NA,"O","C","20070216"
"6D","All","Stm","sporobolus",NA,"O","C","20070216"
"6D","All","Stm","tragus.berteronianus",NA,"O","C","20070216"
"6D","All","Stm","x_3",NA,"O","C","20070216"
"6D","All","Stm","acalypha.crenata",NA,"O","C","20070216"
"6D","All","Stm","aerva.lanata",NA,"O","C","20070216"
"6D","All","Stm","amaranthus.hibridus",NA,"O","C","20070216"
"6D","All","Stm","aspilia.pluriseta",NA,"O","C","20070216"
"6D","All","Stm","caralluma",NA,"O","C","20070216"
"6D","All","Stm","chenopodium.schrad.",NA,"O","C","20070216"
"6D","All","Stm","corchorus",NA,"O","C","20070216"
"6D","All","Stm","commelina",NA,"O","C","20070216"
"6D","All","Stm","commicarpus.pedunc.",NA,"O","C","20070216"
"6D","All","Stm","conyza",NA,"O","C","20070216"
"6D","All","Stm","cyathula",NA,"O","C","20070216"
"6D","All","Stm","dyscoriste.radicans",NA,"O","C","20070216"
"6D","All","Stm","euphorbia.inaequ.",NA,"O","C","20070216"
"6D","All","Stm","evolvulus.alsinoides",NA,"O","C","20070216"
"6D","All","Stm","gutenbergia",NA,"O","C","20070216"
"6D","All","Stm","hibiscus.flavifolius",NA,"O","C","20070216"
"6D","All","Stm","hibiscus.trionum",NA,"O","C","20070216"
"6D","All","Stm","indigofera.brevicalyx",NA,"O","C","20070216"
"6D","All","Stm","indigofera.schimperi",NA,"O","C","20070216"
"6D","All","Stm","ipomea.sinensis",NA,"O","C","20070216"
"6D","All","Stm","k",NA,"O","C","20070216"
"6D","All","Stm","kyllinger",NA,"O","C","20070216"
"6D","All","Stm","leucus",NA,"O","C","20070216"
"6D","All","Stm","lily",NA,"O","C","20070216"
"6D","All","Stm","melhania.",NA,"O","C","20070216"
"6D","All","Stm","misopates.orontium",NA,"O","C","20070216"
"6D","All","Stm","monechima.debile",NA,"O","C","20070216"
"6D","All","Stm","monsonia.augustifolia",NA,"O","C","20070216"
"6D","All","Stm","mullugo.nudicaulis",NA,"O","C","20070216"
"6D","All","Stm","osteospermum",NA,"O","C","20070216"
"6D","All","Stm","oxygonum.sinuatum",NA,"O","C","20070216"
"6D","All","Stm","pavonia.patens",NA,"O","C","20070216"
"6D","All","Stm","pelargonium",NA,"O","C","20070216"
"6D","All","Stm","phyllanthus.mader.",NA,"O","C","20070216"
"6D","All","Stm","plectranthus",NA,"O","C","20070216"
"6D","All","Stm","pollichia.campestris",NA,"O","C","20070216"
"6D","All","Stm","polygala..l.",NA,"O","C","20070216"
"6D","All","Stm","polygala.sphenoptera",NA,"O","C","20070216"
"6D","All","Stm","portulaca.oleracea",NA,"O","C","20070216"
"6D","All","Stm","portulaca.quadrifida",NA,"O","C","20070216"
"6D","All","Stm","pseudognaphalium",NA,"O","C","20070216"
"6D","All","Stm","psilotrichum.schimperi",NA,"O","C","20070216"
"6D","All","Stm","rhinacanthus.ndor.",NA,"O","C","20070216"
"6D","All","Stm","rhynchosia",NA,"O","C","20070216"
"6D","All","Stm","schkuhria.pinnata",NA,"O","C","20070216"
"6D","All","Stm","sida",NA,"O","C","20070216"
"6D","All","Stm","solanum.inc...big.",NA,"O","C","20070216"
"6D","All","Stm","solanum.ind...small.",NA,"O","C","20070216"
"6D","All","Stm","v",NA,"O","C","20070216"
"6D","All","Stm","w",NA,"O","C","20070216"
"6D","All","Stm","x_4",NA,"O","C","20070216"
"6D","All","Stm","x_5",NA,"O","C","20070216"
"6B","1st","","bracharia.lacnantha",5,"O","C","20070216"
"6B","1st","","lintonia.nutans",NA,"O","C","20070216"
"6B","1st","","pennisetum.mez.",NA,"O","C","20070216"
"6B","1st","","pennisetum.stram.",3,"O","C","20070216"
"6B","1st","","themeda.triandra",8,"O","C","20070216"
"6B","1st","","bare",NA,"O","C","20070216"
"6B","1st","","x_2",NA,"O","C","20070216"
"6B","1st","","aristida.kenyensis",NA,"O","C","20070216"
"6B","1st","","bothriochloa",NA,"O","C","20070216"
"6B","1st","","bracharia.3",NA,"O","C","20070216"
"6B","1st","","bracharia.eruciformis",NA,"O","C","20070216"
"6B","1st","","cynodon.dactylon",NA,"O","C","20070216"
"6B","1st","","cynodon.plecto.",NA,"O","C","20070216"
"6B","1st","","cyperus..mariscus.",NA,"O","C","20070216"
"6B","1st","","digitaria.2",NA,"O","C","20070216"
"6B","1st","","digitaria.milanjiana",NA,"O","C","20070216"
"6B","1st","","dinebra.retroflexa",NA,"O","C","20070216"
"6B","1st","","eragrostis",NA,"O","C","20070216"
"6B","1st","","setaria.acro...small.",NA,"O","C","20070216"
"6B","1st","","setaria.sphaec...big.",NA,"O","C","20070216"
"6B","1st","","microchloa.kunthii",NA,"O","C","20070216"
"6B","1st","","sporobolus",NA,"O","C","20070216"
"6B","1st","","tragus.berteronianus",NA,"O","C","20070216"
"6B","1st","","x_3",NA,"O","C","20070216"
"6B","1st","","acalypha.crenata",NA,"O","C","20070216"
"6B","1st","","aerva.lanata",NA,"O","C","20070216"
"6B","1st","","amaranthus.hibridus",NA,"O","C","20070216"
"6B","1st","","aspilia.pluriseta",NA,"O","C","20070216"
"6B","1st","","caralluma",NA,"O","C","20070216"
"6B","1st","","chenopodium.schrad.",NA,"O","C","20070216"
"6B","1st","","corchorus",NA,"O","C","20070216"
"6B","1st","","commelina",NA,"O","C","20070216"
"6B","1st","","commicarpus.pedunc.",NA,"O","C","20070216"
"6B","1st","","conyza",NA,"O","C","20070216"
"6B","1st","","cyathula",NA,"O","C","20070216"
"6B","1st","","dyscoriste.radicans",NA,"O","C","20070216"
"6B","1st","","euphorbia.inaequ.",NA,"O","C","20070216"
"6B","1st","","evolvulus.alsinoides",NA,"O","C","20070216"
"6B","1st","","gutenbergia",NA,"O","C","20070216"
"6B","1st","","hibiscus.flavifolius",NA,"O","C","20070216"
"6B","1st","","hibiscus.trionum",NA,"O","C","20070216"
"6B","1st","","indigofera.brevicalyx",NA,"O","C","20070216"
"6B","1st","","indigofera.schimperi",NA,"O","C","20070216"
"6B","1st","","ipomea.sinensis",NA,"O","C","20070216"
"6B","1st","","k",NA,"O","C","20070216"
"6B","1st","","kyllinger",NA,"O","C","20070216"
"6B","1st","","leucus",NA,"O","C","20070216"
"6B","1st","","lily",NA,"O","C","20070216"
"6B","1st","","melhania.",NA,"O","C","20070216"
"6B","1st","","misopates.orontium",NA,"O","C","20070216"
"6B","1st","","monechima.debile",NA,"O","C","20070216"
"6B","1st","","monsonia.augustifolia",NA,"O","C","20070216"
"6B","1st","","mullugo.nudicaulis",NA,"O","C","20070216"
"6B","1st","","osteospermum",NA,"O","C","20070216"
"6B","1st","","oxygonum.sinuatum",NA,"O","C","20070216"
"6B","1st","","pavonia.patens",NA,"O","C","20070216"
"6B","1st","","pelargonium",NA,"O","C","20070216"
"6B","1st","","phyllanthus.mader.",NA,"O","C","20070216"
"6B","1st","","plectranthus",NA,"O","C","20070216"
"6B","1st","","pollichia.campestris",NA,"O","C","20070216"
"6B","1st","","polygala..l.",NA,"O","C","20070216"
"6B","1st","","polygala.sphenoptera",NA,"O","C","20070216"
"6B","1st","","portulaca.oleracea",NA,"O","C","20070216"
"6B","1st","","portulaca.quadrifida",NA,"O","C","20070216"
"6B","1st","","pseudognaphalium",NA,"O","C","20070216"
"6B","1st","","psilotrichum.schimperi",NA,"O","C","20070216"
"6B","1st","","rhinacanthus.ndor.",7,"O","C","20070216"
"6B","1st","","rhynchosia",NA,"O","C","20070216"
"6B","1st","","schkuhria.pinnata",NA,"O","C","20070216"
"6B","1st","","sida",NA,"O","C","20070216"
"6B","1st","","solanum.inc...big.",NA,"O","C","20070216"
