"trap.station","type.of.hits","hit_type_plant","Species","Sp_Pin_Hits","Treatment","Block","Date"
"10D","1st","","v",NA,"MW","N","20070125"
"10D","1st","","w",NA,"MW","N","20070125"
"10D","1st","","x_4",NA,"MW","N","20070125"
"10D","1st","","x_5",NA,"MW","N","20070125"
"10B","1st","","bracharia.lacnantha",NA,"MW","N","20070125"
"10B","1st","","lintonia.nutans",NA,"MW","N","20070125"
"10B","1st","","pennisetum.mez.",NA,"MW","N","20070125"
"10B","1st","","pennisetum.stram.",NA,"MW","N","20070125"
"10B","1st","","themeda.triandra",NA,"MW","N","20070125"
"10B","1st","","bare",NA,"MW","N","20070125"
"10B","1st","","x_2",NA,"MW","N","20070125"
"10B","1st","","aristida.kenyensis",NA,"MW","N","20070125"
"10B","1st","","bothriochloa",NA,"MW","N","20070125"
"10B","1st","","bracharia.3",NA,"MW","N","20070125"
"10B","1st","","bracharia.eruciformis",1,"MW","N","20070125"
"10B","1st","","cynodon.dactylon",NA,"MW","N","20070125"
"10B","1st","","cynodon.plecto.",NA,"MW","N","20070125"
"10B","1st","","cyperus..mariscus.",NA,"MW","N","20070125"
"10B","1st","","digitaria.2",NA,"MW","N","20070125"
"10B","1st","","digitaria.milanjiana",NA,"MW","N","20070125"
"10B","1st","","dinebra.retroflexa",NA,"MW","N","20070125"
"10B","1st","","eragrostis",NA,"MW","N","20070125"
"10B","1st","","setaria.acro...small.",NA,"MW","N","20070125"
"10B","1st","","setaria.sphaec...big.",NA,"MW","N","20070125"
"10B","1st","","microchloa.kunthii",NA,"MW","N","20070125"
"10B","1st","","sporobolus",NA,"MW","N","20070125"
"10B","1st","","tragus.berteronianus",NA,"MW","N","20070125"
"10B","1st","","x_3",NA,"MW","N","20070125"
"10B","1st","","acalypha.crenata",NA,"MW","N","20070125"
"10B","1st","","aerva.lanata",NA,"MW","N","20070125"
"10B","1st","","amaranthus.hibridus",NA,"MW","N","20070125"
"10B","1st","","aspilia.pluriseta",NA,"MW","N","20070125"
"10B","1st","","caralluma",NA,"MW","N","20070125"
"10B","1st","","chenopodium.schrad.",NA,"MW","N","20070125"
"10B","1st","","corchorus",NA,"MW","N","20070125"
"10B","1st","","commelina",NA,"MW","N","20070125"
"10B","1st","","commicarpus.pedunc.",NA,"MW","N","20070125"
"10B","1st","","conyza",NA,"MW","N","20070125"
"10B","1st","","cyathula",NA,"MW","N","20070125"
"10B","1st","","dyscoriste.radicans",NA,"MW","N","20070125"
"10B","1st","","euphorbia.inaequ.",NA,"MW","N","20070125"
"10B","1st","","evolvulus.alsinoides",NA,"MW","N","20070125"
"10B","1st","","gutenbergia",NA,"MW","N","20070125"
"10B","1st","","hibiscus.flavifolius",NA,"MW","N","20070125"
"10B","1st","","hibiscus.trionum",NA,"MW","N","20070125"
"10B","1st","","indigofera.brevicalyx",NA,"MW","N","20070125"
"10B","1st","","indigofera.schimperi",NA,"MW","N","20070125"
"10B","1st","","ipomea.sinensis",NA,"MW","N","20070125"
"10B","1st","","k",NA,"MW","N","20070125"
"10B","1st","","kyllinger",NA,"MW","N","20070125"
"10B","1st","","leucus",NA,"MW","N","20070125"
"10B","1st","","lily",NA,"MW","N","20070125"
"10B","1st","","melhania.",NA,"MW","N","20070125"
"10B","1st","","misopates.orontium",NA,"MW","N","20070125"
"10B","1st","","monechima.debile",NA,"MW","N","20070125"
"10B","1st","","monsonia.augustifolia",NA,"MW","N","20070125"
"10B","1st","","mullugo.nudicaulis",NA,"MW","N","20070125"
"10B","1st","","osteospermum",NA,"MW","N","20070125"
"10B","1st","","oxygonum.sinuatum",NA,"MW","N","20070125"
"10B","1st","","pavonia.patens",NA,"MW","N","20070125"
"10B","1st","","pelargonium",NA,"MW","N","20070125"
"10B","1st","","phyllanthus.mader.",NA,"MW","N","20070125"
"10B","1st","","plectranthus",NA,"MW","N","20070125"
"10B","1st","","pollichia.campestris",NA,"MW","N","20070125"
"10B","1st","","polygala..l.",NA,"MW","N","20070125"
"10B","1st","","polygala.sphenoptera",NA,"MW","N","20070125"
"10B","1st","","portulaca.oleracea",NA,"MW","N","20070125"
"10B","1st","","portulaca.quadrifida",NA,"MW","N","20070125"
"10B","1st","","pseudognaphalium",NA,"MW","N","20070125"
"10B","1st","","psilotrichum.schimperi",NA,"MW","N","20070125"
"10B","1st","","rhinacanthus.ndor.",NA,"MW","N","20070125"
"10B","1st","","rhynchosia",NA,"MW","N","20070125"
"10B","1st","","schkuhria.pinnata",NA,"MW","N","20070125"
"10B","1st","","sida",NA,"MW","N","20070125"
"10B","1st","","solanum.inc...big.",NA,"MW","N","20070125"
"10B","1st","","solanum.ind...small.",NA,"MW","N","20070125"
"10B","1st","","v",NA,"MW","N","20070125"
"10B","1st","","w",NA,"MW","N","20070125"
"10B","1st","","x_4",NA,"MW","N","20070125"
"10B","1st","","x_5",NA,"MW","N","20070125"
"1A","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"1A","1st","","lintonia.nutans",NA,"O","N","20070207"
"1A","1st","","pennisetum.mez.",NA,"O","N","20070207"
"1A","1st","","pennisetum.stram.",NA,"O","N","20070207"
"1A","1st","","themeda.triandra",NA,"O","N","20070207"
"1A","1st","","bare",NA,"O","N","20070207"
"1A","1st","","x_2",NA,"O","N","20070207"
"1A","1st","","aristida.kenyensis",NA,"O","N","20070207"
"1A","1st","","bothriochloa",NA,"O","N","20070207"
"1A","1st","","bracharia.3",NA,"O","N","20070207"
"1A","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"1A","1st","","cynodon.dactylon",NA,"O","N","20070207"
"1A","1st","","cynodon.plecto.",NA,"O","N","20070207"
"1A","1st","","cyperus..mariscus.",2,"O","N","20070207"
"1A","1st","","digitaria.2",NA,"O","N","20070207"
"1A","1st","","digitaria.milanjiana",NA,"O","N","20070207"
"1A","1st","","dinebra.retroflexa",NA,"O","N","20070207"
"1A","1st","","eragrostis",NA,"O","N","20070207"
"1A","1st","","setaria.acro...small.",NA,"O","N","20070207"
"1A","1st","","setaria.sphaec...big.",NA,"O","N","20070207"
"1A","1st","","microchloa.kunthii",NA,"O","N","20070207"
"1A","1st","","sporobolus",NA,"O","N","20070207"
"1A","1st","","tragus.berteronianus",NA,"O","N","20070207"
"1A","1st","","x_3",NA,"O","N","20070207"
"1A","1st","","acalypha.crenata",NA,"O","N","20070207"
"1A","1st","","aerva.lanata",NA,"O","N","20070207"
"1A","1st","","amaranthus.hibridus",NA,"O","N","20070207"
"1A","1st","","aspilia.pluriseta",NA,"O","N","20070207"
"1A","1st","","caralluma",NA,"O","N","20070207"
"1A","1st","","chenopodium.schrad.",NA,"O","N","20070207"
"1A","1st","","corchorus",NA,"O","N","20070207"
"1A","1st","","commelina",NA,"O","N","20070207"
"1A","1st","","commicarpus.pedunc.",NA,"O","N","20070207"
"1A","1st","","conyza",NA,"O","N","20070207"
"1A","1st","","cyathula",NA,"O","N","20070207"
"1A","1st","","dyscoriste.radicans",NA,"O","N","20070207"
"1A","1st","","euphorbia.inaequ.",NA,"O","N","20070207"
"1A","1st","","evolvulus.alsinoides",NA,"O","N","20070207"
"1A","1st","","gutenbergia",NA,"O","N","20070207"
"1A","1st","","hibiscus.flavifolius",NA,"O","N","20070207"
"1A","1st","","hibiscus.trionum",NA,"O","N","20070207"
"1A","1st","","indigofera.brevicalyx",NA,"O","N","20070207"
"1A","1st","","indigofera.schimperi",NA,"O","N","20070207"
"1A","1st","","ipomea.sinensis",NA,"O","N","20070207"
"1A","1st","","k",NA,"O","N","20070207"
"1A","1st","","kyllinger",NA,"O","N","20070207"
"1A","1st","","leucus",NA,"O","N","20070207"
"1A","1st","","lily",NA,"O","N","20070207"
"1A","1st","","melhania.",NA,"O","N","20070207"
"1A","1st","","misopates.orontium",NA,"O","N","20070207"
"1A","1st","","monechima.debile",NA,"O","N","20070207"
"1A","1st","","monsonia.augustifolia",NA,"O","N","20070207"
"1A","1st","","mullugo.nudicaulis",NA,"O","N","20070207"
"1A","1st","","osteospermum",NA,"O","N","20070207"
"1A","1st","","oxygonum.sinuatum",NA,"O","N","20070207"
"1A","1st","","pavonia.patens",NA,"O","N","20070207"
"1A","1st","","pelargonium",NA,"O","N","20070207"
"1A","1st","","phyllanthus.mader.",NA,"O","N","20070207"
"1A","1st","","plectranthus",NA,"O","N","20070207"
"1A","1st","","pollichia.campestris",NA,"O","N","20070207"
"1A","1st","","polygala..l.",NA,"O","N","20070207"
"1A","1st","","polygala.sphenoptera",NA,"O","N","20070207"
"1A","1st","","portulaca.oleracea",NA,"O","N","20070207"
"1A","1st","","portulaca.quadrifida",NA,"O","N","20070207"
"1A","1st","","pseudognaphalium",NA,"O","N","20070207"
"1A","1st","","psilotrichum.schimperi",NA,"O","N","20070207"
"1A","1st","","rhinacanthus.ndor.",NA,"O","N","20070207"
"1A","1st","","rhynchosia",NA,"O","N","20070207"
"1A","1st","","schkuhria.pinnata",NA,"O","N","20070207"
"1A","1st","","sida",NA,"O","N","20070207"
"1A","1st","","solanum.inc...big.",NA,"O","N","20070207"
"1A","1st","","solanum.ind...small.",NA,"O","N","20070207"
"1A","1st","","v",NA,"O","N","20070207"
"1A","1st","","w",NA,"O","N","20070207"
"1A","1st","","x_4",NA,"O","N","20070207"
"1A","1st","","x_5",NA,"O","N","20070207"
"1C","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"1C","1st","","lintonia.nutans",NA,"O","N","20070207"
"1C","1st","","pennisetum.mez.",NA,"O","N","20070207"
"1C","1st","","pennisetum.stram.",NA,"O","N","20070207"
"1C","1st","","themeda.triandra",NA,"O","N","20070207"
"1C","1st","","bare",NA,"O","N","20070207"
"1C","1st","","x_2",NA,"O","N","20070207"
"1C","1st","","aristida.kenyensis",NA,"O","N","20070207"
"1C","1st","","bothriochloa",NA,"O","N","20070207"
"1C","1st","","bracharia.3",NA,"O","N","20070207"
"1C","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"1C","1st","","cynodon.dactylon",NA,"O","N","20070207"
"1C","1st","","cynodon.plecto.",NA,"O","N","20070207"
"1C","1st","","cyperus..mariscus.",NA,"O","N","20070207"
"1C","1st","","digitaria.2",NA,"O","N","20070207"
"1C","1st","","digitaria.milanjiana",NA,"O","N","20070207"
"1C","1st","","dinebra.retroflexa",NA,"O","N","20070207"
"1C","1st","","eragrostis",NA,"O","N","20070207"
"1C","1st","","setaria.acro...small.",NA,"O","N","20070207"
"1C","1st","","setaria.sphaec...big.",NA,"O","N","20070207"
"1C","1st","","microchloa.kunthii",NA,"O","N","20070207"
"1C","1st","","sporobolus",NA,"O","N","20070207"
"1C","1st","","tragus.berteronianus",NA,"O","N","20070207"
"1C","1st","","x_3",NA,"O","N","20070207"
"1C","1st","","acalypha.crenata",NA,"O","N","20070207"
"1C","1st","","aerva.lanata",NA,"O","N","20070207"
"1C","1st","","amaranthus.hibridus",NA,"O","N","20070207"
"1C","1st","","aspilia.pluriseta",6,"O","N","20070207"
"1C","1st","","caralluma",NA,"O","N","20070207"
"1C","1st","","chenopodium.schrad.",NA,"O","N","20070207"
"1C","1st","","corchorus",NA,"O","N","20070207"
"1C","1st","","commelina",NA,"O","N","20070207"
"1C","1st","","commicarpus.pedunc.",NA,"O","N","20070207"
"1C","1st","","conyza",NA,"O","N","20070207"
"1C","1st","","cyathula",NA,"O","N","20070207"
"1C","1st","","dyscoriste.radicans",NA,"O","N","20070207"
"1C","1st","","euphorbia.inaequ.",NA,"O","N","20070207"
"1C","1st","","evolvulus.alsinoides",NA,"O","N","20070207"
"1C","1st","","gutenbergia",NA,"O","N","20070207"
"1C","1st","","hibiscus.flavifolius",NA,"O","N","20070207"
"1C","1st","","hibiscus.trionum",NA,"O","N","20070207"
"1C","1st","","indigofera.brevicalyx",NA,"O","N","20070207"
"1C","1st","","indigofera.schimperi",NA,"O","N","20070207"
"1C","1st","","ipomea.sinensis",NA,"O","N","20070207"
"1C","1st","","k",NA,"O","N","20070207"
"1C","1st","","kyllinger",NA,"O","N","20070207"
"1C","1st","","leucus",NA,"O","N","20070207"
"1C","1st","","lily",NA,"O","N","20070207"
"1C","1st","","melhania.",NA,"O","N","20070207"
"1C","1st","","misopates.orontium",NA,"O","N","20070207"
"1C","1st","","monechima.debile",NA,"O","N","20070207"
"1C","1st","","monsonia.augustifolia",NA,"O","N","20070207"
"1C","1st","","mullugo.nudicaulis",NA,"O","N","20070207"
"1C","1st","","osteospermum",NA,"O","N","20070207"
"1C","1st","","oxygonum.sinuatum",NA,"O","N","20070207"
"1C","1st","","pavonia.patens",NA,"O","N","20070207"
"1C","1st","","pelargonium",NA,"O","N","20070207"
"1C","1st","","phyllanthus.mader.",NA,"O","N","20070207"
"1C","1st","","plectranthus",NA,"O","N","20070207"
"1C","1st","","pollichia.campestris",NA,"O","N","20070207"
"1C","1st","","polygala..l.",NA,"O","N","20070207"
"1C","1st","","polygala.sphenoptera",NA,"O","N","20070207"
"1C","1st","","portulaca.oleracea",NA,"O","N","20070207"
"1C","1st","","portulaca.quadrifida",NA,"O","N","20070207"
"1C","1st","","pseudognaphalium",NA,"O","N","20070207"
"1C","1st","","psilotrichum.schimperi",NA,"O","N","20070207"
"1C","1st","","rhinacanthus.ndor.",NA,"O","N","20070207"
"1C","1st","","rhynchosia",NA,"O","N","20070207"
"1C","1st","","schkuhria.pinnata",NA,"O","N","20070207"
"1C","1st","","sida",NA,"O","N","20070207"
"1C","1st","","solanum.inc...big.",NA,"O","N","20070207"
"1C","1st","","solanum.ind...small.",NA,"O","N","20070207"
"1C","1st","","v",NA,"O","N","20070207"
"1C","1st","","w",NA,"O","N","20070207"
"1C","1st","","x_4",NA,"O","N","20070207"
"1C","1st","","x_5",NA,"O","N","20070207"
"1E","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"1E","1st","","lintonia.nutans",NA,"O","N","20070207"
"1E","1st","","pennisetum.mez.",NA,"O","N","20070207"
"1E","1st","","pennisetum.stram.",NA,"O","N","20070207"
"1E","1st","","themeda.triandra",NA,"O","N","20070207"
"1E","1st","","bare",NA,"O","N","20070207"
"1E","1st","","x_2",NA,"O","N","20070207"
"1E","1st","","aristida.kenyensis",NA,"O","N","20070207"
"1E","1st","","bothriochloa",NA,"O","N","20070207"
"1E","1st","","bracharia.3",NA,"O","N","20070207"
"1E","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"1E","1st","","cynodon.dactylon",NA,"O","N","20070207"
"1E","1st","","cynodon.plecto.",NA,"O","N","20070207"
"1E","1st","","cyperus..mariscus.",NA,"O","N","20070207"
"1E","1st","","digitaria.2",NA,"O","N","20070207"
"1E","1st","","digitaria.milanjiana",NA,"O","N","20070207"
"1E","1st","","dinebra.retroflexa",NA,"O","N","20070207"
"1E","1st","","eragrostis",NA,"O","N","20070207"
"1E","1st","","setaria.acro...small.",NA,"O","N","20070207"
"1E","1st","","setaria.sphaec...big.",NA,"O","N","20070207"
"1E","1st","","microchloa.kunthii",NA,"O","N","20070207"
"1E","1st","","sporobolus",NA,"O","N","20070207"
"1E","1st","","tragus.berteronianus",NA,"O","N","20070207"
"1E","1st","","x_3",NA,"O","N","20070207"
"1E","1st","","acalypha.crenata",NA,"O","N","20070207"
"1E","1st","","aerva.lanata",NA,"O","N","20070207"
"1E","1st","","amaranthus.hibridus",NA,"O","N","20070207"
"1E","1st","","aspilia.pluriseta",NA,"O","N","20070207"
"1E","1st","","caralluma",NA,"O","N","20070207"
"1E","1st","","chenopodium.schrad.",NA,"O","N","20070207"
"1E","1st","","corchorus",NA,"O","N","20070207"
"1E","1st","","commelina",NA,"O","N","20070207"
"1E","1st","","commicarpus.pedunc.",NA,"O","N","20070207"
"1E","1st","","conyza",NA,"O","N","20070207"
"1E","1st","","cyathula",NA,"O","N","20070207"
"1E","1st","","dyscoriste.radicans",NA,"O","N","20070207"
"1E","1st","","euphorbia.inaequ.",NA,"O","N","20070207"
"1E","1st","","evolvulus.alsinoides",NA,"O","N","20070207"
"1E","1st","","gutenbergia",NA,"O","N","20070207"
"1E","1st","","hibiscus.flavifolius",NA,"O","N","20070207"
"1E","1st","","hibiscus.trionum",NA,"O","N","20070207"
"1E","1st","","indigofera.brevicalyx",NA,"O","N","20070207"
"1E","1st","","indigofera.schimperi",NA,"O","N","20070207"
"1E","1st","","ipomea.sinensis",NA,"O","N","20070207"
"1E","1st","","k",NA,"O","N","20070207"
"1E","1st","","kyllinger",NA,"O","N","20070207"
"1E","1st","","leucus",NA,"O","N","20070207"
"1E","1st","","lily",NA,"O","N","20070207"
"1E","1st","","melhania.",NA,"O","N","20070207"
"1E","1st","","misopates.orontium",NA,"O","N","20070207"
"1E","1st","","monechima.debile",NA,"O","N","20070207"
"1E","1st","","monsonia.augustifolia",NA,"O","N","20070207"
"1E","1st","","mullugo.nudicaulis",NA,"O","N","20070207"
"1E","1st","","osteospermum",NA,"O","N","20070207"
"1E","1st","","oxygonum.sinuatum",NA,"O","N","20070207"
"1E","1st","","pavonia.patens",NA,"O","N","20070207"
"1E","1st","","pelargonium",NA,"O","N","20070207"
"1E","1st","","phyllanthus.mader.",NA,"O","N","20070207"
"1E","1st","","plectranthus",NA,"O","N","20070207"
"1E","1st","","pollichia.campestris",NA,"O","N","20070207"
"1E","1st","","polygala..l.",NA,"O","N","20070207"
"1E","1st","","polygala.sphenoptera",NA,"O","N","20070207"
"1E","1st","","portulaca.oleracea",NA,"O","N","20070207"
"1E","1st","","portulaca.quadrifida",NA,"O","N","20070207"
"1E","1st","","pseudognaphalium",NA,"O","N","20070207"
"1E","1st","","psilotrichum.schimperi",NA,"O","N","20070207"
"1E","1st","","rhinacanthus.ndor.",NA,"O","N","20070207"
"1E","1st","","rhynchosia",NA,"O","N","20070207"
"1E","1st","","schkuhria.pinnata",NA,"O","N","20070207"
"1E","1st","","sida",NA,"O","N","20070207"
"1E","1st","","solanum.inc...big.",NA,"O","N","20070207"
"1E","1st","","solanum.ind...small.",NA,"O","N","20070207"
"1E","1st","","v",NA,"O","N","20070207"
"1E","1st","","w",NA,"O","N","20070207"
"1E","1st","","x_4",NA,"O","N","20070207"
"1E","1st","","x_5",NA,"O","N","20070207"
"1G","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"1G","1st","","lintonia.nutans",NA,"O","N","20070207"
"1G","1st","","pennisetum.mez.",NA,"O","N","20070207"
"1G","1st","","pennisetum.stram.",NA,"O","N","20070207"
"1G","1st","","themeda.triandra",NA,"O","N","20070207"
"1G","1st","","bare",NA,"O","N","20070207"
"1G","1st","","x_2",NA,"O","N","20070207"
"1G","1st","","aristida.kenyensis",NA,"O","N","20070207"
"1G","1st","","bothriochloa",NA,"O","N","20070207"
"1G","1st","","bracharia.3",NA,"O","N","20070207"
"1G","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"1G","1st","","cynodon.dactylon",NA,"O","N","20070207"
"1G","1st","","cynodon.plecto.",NA,"O","N","20070207"
"1G","1st","","cyperus..mariscus.",NA,"O","N","20070207"
"1G","1st","","digitaria.2",NA,"O","N","20070207"
"1G","1st","","digitaria.milanjiana",NA,"O","N","20070207"
"1G","1st","","dinebra.retroflexa",NA,"O","N","20070207"
"1G","1st","","eragrostis",NA,"O","N","20070207"
"1G","1st","","setaria.acro...small.",NA,"O","N","20070207"
"1G","1st","","setaria.sphaec...big.",NA,"O","N","20070207"
"1G","1st","","microchloa.kunthii",NA,"O","N","20070207"
"1G","1st","","sporobolus",NA,"O","N","20070207"
"1G","1st","","tragus.berteronianus",NA,"O","N","20070207"
"1G","1st","","x_3",NA,"O","N","20070207"
"1G","1st","","acalypha.crenata",NA,"O","N","20070207"
"1G","1st","","aerva.lanata",NA,"O","N","20070207"
"1G","1st","","amaranthus.hibridus",NA,"O","N","20070207"
"1G","1st","","aspilia.pluriseta",NA,"O","N","20070207"
"1G","1st","","caralluma",NA,"O","N","20070207"
"1G","1st","","chenopodium.schrad.",NA,"O","N","20070207"
"1G","1st","","corchorus",NA,"O","N","20070207"
"1G","1st","","commelina",NA,"O","N","20070207"
"1G","1st","","commicarpus.pedunc.",NA,"O","N","20070207"
"1G","1st","","conyza",NA,"O","N","20070207"
"1G","1st","","cyathula",NA,"O","N","20070207"
"1G","1st","","dyscoriste.radicans",NA,"O","N","20070207"
"1G","1st","","euphorbia.inaequ.",NA,"O","N","20070207"
"1G","1st","","evolvulus.alsinoides",NA,"O","N","20070207"
"1G","1st","","gutenbergia",NA,"O","N","20070207"
"1G","1st","","hibiscus.flavifolius",NA,"O","N","20070207"
"1G","1st","","hibiscus.trionum",NA,"O","N","20070207"
"1G","1st","","indigofera.brevicalyx",NA,"O","N","20070207"
"1G","1st","","indigofera.schimperi",NA,"O","N","20070207"
"1G","1st","","ipomea.sinensis",NA,"O","N","20070207"
"1G","1st","","k",NA,"O","N","20070207"
"1G","1st","","kyllinger",NA,"O","N","20070207"
"1G","1st","","leucus",NA,"O","N","20070207"
"1G","1st","","lily",NA,"O","N","20070207"
"1G","1st","","melhania.",NA,"O","N","20070207"
"1G","1st","","misopates.orontium",NA,"O","N","20070207"
"1G","1st","","monechima.debile",NA,"O","N","20070207"
"1G","1st","","monsonia.augustifolia",NA,"O","N","20070207"
"1G","1st","","mullugo.nudicaulis",NA,"O","N","20070207"
"1G","1st","","osteospermum",NA,"O","N","20070207"
"1G","1st","","oxygonum.sinuatum",NA,"O","N","20070207"
"1G","1st","","pavonia.patens",NA,"O","N","20070207"
"1G","1st","","pelargonium",NA,"O","N","20070207"
"1G","1st","","phyllanthus.mader.",NA,"O","N","20070207"
"1G","1st","","plectranthus",NA,"O","N","20070207"
"1G","1st","","pollichia.campestris",NA,"O","N","20070207"
"1G","1st","","polygala..l.",NA,"O","N","20070207"
"1G","1st","","polygala.sphenoptera",NA,"O","N","20070207"
"1G","1st","","portulaca.oleracea",NA,"O","N","20070207"
"1G","1st","","portulaca.quadrifida",NA,"O","N","20070207"
"1G","1st","","pseudognaphalium",NA,"O","N","20070207"
"1G","1st","","psilotrichum.schimperi",NA,"O","N","20070207"
"1G","1st","","rhinacanthus.ndor.",NA,"O","N","20070207"
"1G","1st","","rhynchosia",NA,"O","N","20070207"
"1G","1st","","schkuhria.pinnata",NA,"O","N","20070207"
"1G","1st","","sida",NA,"O","N","20070207"
"1G","1st","","solanum.inc...big.",NA,"O","N","20070207"
"1G","1st","","solanum.ind...small.",NA,"O","N","20070207"
"1G","1st","","v",NA,"O","N","20070207"
"1G","1st","","w",NA,"O","N","20070207"
"1G","1st","","x_4",NA,"O","N","20070207"
"1G","1st","","x_5",NA,"O","N","20070207"
"1I","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"1I","1st","","lintonia.nutans",NA,"O","N","20070207"
"1I","1st","","pennisetum.mez.",NA,"O","N","20070207"
"1I","1st","","pennisetum.stram.",NA,"O","N","20070207"
"1I","1st","","themeda.triandra",NA,"O","N","20070207"
"1I","1st","","bare",NA,"O","N","20070207"
"1I","1st","","x_2",NA,"O","N","20070207"
"1I","1st","","aristida.kenyensis",NA,"O","N","20070207"
"1I","1st","","bothriochloa",NA,"O","N","20070207"
"1I","1st","","bracharia.3",NA,"O","N","20070207"
"1I","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"1I","1st","","cynodon.dactylon",NA,"O","N","20070207"
"1I","1st","","cynodon.plecto.",NA,"O","N","20070207"
"1I","1st","","cyperus..mariscus.",NA,"O","N","20070207"
"1I","1st","","digitaria.2",NA,"O","N","20070207"
"1I","1st","","digitaria.milanjiana",NA,"O","N","20070207"
"1I","1st","","dinebra.retroflexa",NA,"O","N","20070207"
"1I","1st","","eragrostis",NA,"O","N","20070207"
"1I","1st","","setaria.acro...small.",NA,"O","N","20070207"
"1I","1st","","setaria.sphaec...big.",NA,"O","N","20070207"
"1I","1st","","microchloa.kunthii",NA,"O","N","20070207"
"1I","1st","","sporobolus",NA,"O","N","20070207"
"1I","1st","","tragus.berteronianus",NA,"O","N","20070207"
"1I","1st","","x_3",NA,"O","N","20070207"
"1I","1st","","acalypha.crenata",NA,"O","N","20070207"
"1I","1st","","aerva.lanata",NA,"O","N","20070207"
"1I","1st","","amaranthus.hibridus",NA,"O","N","20070207"
"1I","1st","","aspilia.pluriseta",NA,"O","N","20070207"
"1I","1st","","caralluma",NA,"O","N","20070207"
"1I","1st","","chenopodium.schrad.",NA,"O","N","20070207"
"1I","1st","","corchorus",NA,"O","N","20070207"
"1I","1st","","commelina",NA,"O","N","20070207"
"1I","1st","","commicarpus.pedunc.",NA,"O","N","20070207"
"1I","1st","","conyza",NA,"O","N","20070207"
"1I","1st","","cyathula",NA,"O","N","20070207"
"1I","1st","","dyscoriste.radicans",NA,"O","N","20070207"
"1I","1st","","euphorbia.inaequ.",NA,"O","N","20070207"
"1I","1st","","evolvulus.alsinoides",NA,"O","N","20070207"
"1I","1st","","gutenbergia",NA,"O","N","20070207"
"1I","1st","","hibiscus.flavifolius",NA,"O","N","20070207"
"1I","1st","","hibiscus.trionum",NA,"O","N","20070207"
"1I","1st","","indigofera.brevicalyx",NA,"O","N","20070207"
"1I","1st","","indigofera.schimperi",NA,"O","N","20070207"
"1I","1st","","ipomea.sinensis",NA,"O","N","20070207"
"1I","1st","","k",NA,"O","N","20070207"
"1I","1st","","kyllinger",NA,"O","N","20070207"
"1I","1st","","leucus",NA,"O","N","20070207"
"1I","1st","","lily",NA,"O","N","20070207"
"1I","1st","","melhania.",NA,"O","N","20070207"
"1I","1st","","misopates.orontium",NA,"O","N","20070207"
"1I","1st","","monechima.debile",NA,"O","N","20070207"
"1I","1st","","monsonia.augustifolia",NA,"O","N","20070207"
"1I","1st","","mullugo.nudicaulis",NA,"O","N","20070207"
"1I","1st","","osteospermum",NA,"O","N","20070207"
"1I","1st","","oxygonum.sinuatum",NA,"O","N","20070207"
"1I","1st","","pavonia.patens",NA,"O","N","20070207"
"1I","1st","","pelargonium",NA,"O","N","20070207"
"1I","1st","","phyllanthus.mader.",NA,"O","N","20070207"
"1I","1st","","plectranthus",NA,"O","N","20070207"
"1I","1st","","pollichia.campestris",NA,"O","N","20070207"
"1I","1st","","polygala..l.",NA,"O","N","20070207"
"1I","1st","","polygala.sphenoptera",NA,"O","N","20070207"
"1I","1st","","portulaca.oleracea",NA,"O","N","20070207"
"1I","1st","","portulaca.quadrifida",NA,"O","N","20070207"
"1I","1st","","pseudognaphalium",NA,"O","N","20070207"
"1I","1st","","psilotrichum.schimperi",NA,"O","N","20070207"
"1I","1st","","rhinacanthus.ndor.",NA,"O","N","20070207"
"1I","1st","","rhynchosia",NA,"O","N","20070207"
"1I","1st","","schkuhria.pinnata",NA,"O","N","20070207"
"1I","1st","","sida",NA,"O","N","20070207"
"1I","1st","","solanum.inc...big.",NA,"O","N","20070207"
"1I","1st","","solanum.ind...small.",NA,"O","N","20070207"
"1I","1st","","v",NA,"O","N","20070207"
"1I","1st","","w",NA,"O","N","20070207"
"1I","1st","","x_4",NA,"O","N","20070207"
"1I","1st","","x_5",NA,"O","N","20070207"
"2J","1st","","bracharia.lacnantha",NA,"O","N","20070207"
"2J","1st","","lintonia.nutans",1,"O","N","20070207"
"2J","1st","","pennisetum.mez.",NA,"O","N","20070207"
"2J","1st","","pennisetum.stram.",3,"O","N","20070207"
"2J","1st","","themeda.triandra",NA,"O","N","20070207"
"2J","1st","","bare",NA,"O","N","20070207"
"2J","1st","","x_2",NA,"O","N","20070207"
"2J","1st","","aristida.kenyensis",NA,"O","N","20070207"
"2J","1st","","bothriochloa",NA,"O","N","20070207"
"2J","1st","","bracharia.3",NA,"O","N","20070207"
"2J","1st","","bracharia.eruciformis",NA,"O","N","20070207"
"2J","1st","","cynodon.dactylon",NA,"O","N","20070207"
"2J","1st","","cynodon.plecto.",NA,"O","N","20070207"
"2J","1st","","cyperus..mariscus.",2,"O","N","20070207"
